ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
RDU,"Raleigh/Durham, NC",PHX,"Phoenix, AZ"
RDU,"Raleigh/Durham, NC",MDW,"Chicago, IL"
RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL"
RDU,"Raleigh/Durham, NC",JFK,"New York, NY"
RDU,"Raleigh/Durham, NC",PBI,"West Palm Beach/Palm Beach, FL"
RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ"
RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL"
RDU,"Raleigh/Durham, NC",BOS,"Boston, MA"
RDU,"Raleigh/Durham, NC",AUS,"Austin, TX"
RDU,"Raleigh/Durham, NC",JFK,"New York, NY"
RDU,"Raleigh/Durham, NC",BOS,"Boston, MA"
RDU,"Raleigh/Durham, NC",ORD,"Chicago, IL"
RDU,"Raleigh/Durham, NC",ORD,"Chicago, IL"
RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC"
RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA"
RDU,"Raleigh/Durham, NC",DCA,"Washington, DC"
RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC"
RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA"
RDU,"Raleigh/Durham, NC",ORD,"Chicago, IL"
RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ"
RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL"
RDU,"Raleigh/Durham, NC",ORF,"Norfolk, VA"
RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA"
RDU,"Raleigh/Durham, NC",PIT,"Pittsburgh, PA"
RDU,"Raleigh/Durham, NC",BNA,"Nashville, TN"
RDU,"Raleigh/Durham, NC",LGA,"New York, NY"
RDU,"Raleigh/Durham, NC",BOS,"Boston, MA"
RDU,"Raleigh/Durham, NC",DCA,"Washington, DC"
RDU,"Raleigh/Durham, NC",JFK,"New York, NY"
RDU,"Raleigh/Durham, NC",MIA,"Miami, FL"
RDU,"Raleigh/Durham, NC",BZN,"Bozeman, MT"
RDU,"Raleigh/Durham, NC",BED,"Bedford, MA"
RDU,"Raleigh/Durham, NC",PIT,"Pittsburgh, PA"
RDU,"Raleigh/Durham, NC",RIC,"Richmond, VA"
RDU,"Raleigh/Durham, NC",GPT,"Gulfport/Biloxi, MS"
RDU,"Raleigh/Durham, NC",HPN,"White Plains, NY"
RDV,"Red Devil, AK",ANI,"Aniak, AK"
RDV,"Red Devil, AK",SLQ,"Sleetmute, AK"
RDV,"Red Devil, AK",SLQ,"Sleetmute, AK"
RDV,"Red Devil, AK",SRV,"Stony River, AK"
RFD,"Rockford, IL",GA5,"Thomson, GA"
RFD,"Rockford, IL",ORD,"Chicago, IL"
RFD,"Rockford, IL",LAS,"Las Vegas, NV"
RFD,"Rockford, IL",PIE,"St. Petersburg, FL"
RFD,"Rockford, IL",LAS,"Las Vegas, NV"
RFD,"Rockford, IL",AZA,"Phoenix, AZ"
RFD,"Rockford, IL",SFB,"Sanford, FL"
RFD,"Rockford, IL",PIE,"St. Petersburg, FL"
RFD,"Rockford, IL",SRQ,"Sarasota/Bradenton, FL"
RFD,"Rockford, IL",PBI,"West Palm Beach/Palm Beach, FL"
RFD,"Rockford, IL",PGD,"Punta Gorda, FL"
RFD,"Rockford, IL",ORD,"Chicago, IL"
RFD,"Rockford, IL",ORD,"Chicago, IL"
RFD,"Rockford, IL",ONT,"Ontario, CA"
RFD,"Rockford, IL",IAH,"Houston, TX"
RFD,"Rockford, IL",PDX,"Portland, OR"
RFD,"Rockford, IL",CLT,"Charlotte, NC"
RFD,"Rockford, IL",ATL,"Atlanta, GA"
RFD,"Rockford, IL",SMF,"Sacramento, CA"
RFD,"Rockford, IL",IAH,"Houston, TX"
RFD,"Rockford, IL",SEA,"Seattle, WA"
RFD,"Rockford, IL",PDX,"Portland, OR"
RFD,"Rockford, IL",CLT,"Charlotte, NC"
RFD,"Rockford, IL",ATL,"Atlanta, GA"
RFD,"Rockford, IL",PIA,"Peoria, IL"
RFD,"Rockford, IL",ONT,"Ontario, CA"
RFD,"Rockford, IL",OMA,"Omaha, NE"
RFD,"Rockford, IL",OAK,"Oakland, CA"
RFD,"Rockford, IL",BFI,"Seattle, WA"
RFD,"Rockford, IL",MSP,"Minneapolis, MN"
RFD,"Rockford, IL",PDX,"Portland, OR"
RFD,"Rockford, IL",PHX,"Phoenix, AZ"
RFD,"Rockford, IL",ANC,"Anchorage, AK"
RFD,"Rockford, IL",SDF,"Louisville, KY"
RFD,"Rockford, IL",DTW,"Detroit, MI"
RFD,"Rockford, IL",ORD,"Chicago, IL"
RFD,"Rockford, IL",STL,"St. Louis, MO"
RFD,"Rockford, IL",OMA,"Omaha, NE"
RFD,"Rockford, IL",PDX,"Portland, OR"
RFD,"Rockford, IL",CID,"Cedar Rapids/Iowa City, IA"
RFD,"Rockford, IL",DFW,"Dallas/Fort Worth, TX"
RFD,"Rockford, IL",BDL,"Hartford, CT"
RFD,"Rockford, IL",LAX,"Los Angeles, CA"
RFD,"Rockford, IL",PHX,"Phoenix, AZ"
RFD,"Rockford, IL",MHR,"Sacramento, CA"
RFD,"Rockford, IL",MCI,"Kansas City, MO"
RFD,"Rockford, IL",SDF,"Louisville, KY"
RFD,"Rockford, IL",GYY,"Gary, IN"
RFD,"Rockford, IL",PIA,"Peoria, IL"
RFD,"Rockford, IL",DTW,"Detroit, MI"
RFD,"Rockford, IL",ONT,"Ontario, CA"
RFD,"Rockford, IL",IAH,"Houston, TX"
RFD,"Rockford, IL",DEN,"Denver, CO"
RFD,"Rockford, IL",SLC,"Salt Lake City, UT"
RFD,"Rockford, IL",LAS,"Las Vegas, NV"
RFD,"Rockford, IL",BWI,"Baltimore, MD"
RFD,"Rockford, IL",PHL,"Philadelphia, PA"
RFD,"Rockford, IL",LAN,"Lansing, MI"
RFD,"Rockford, IL",LAX,"Los Angeles, CA"
RFD,"Rockford, IL",PHX,"Phoenix, AZ"
RFD,"Rockford, IL",MHR,"Sacramento, CA"
RFD,"Rockford, IL",JFK,"New York, NY"
RFD,"Rockford, IL",SDF,"Louisville, KY"
RFD,"Rockford, IL",GYY,"Gary, IN"
RFD,"Rockford, IL",EWR,"Newark, NJ"
RFD,"Rockford, IL",DFW,"Dallas/Fort Worth, TX"
RFD,"Rockford, IL",SDF,"Louisville, KY"
RFD,"Rockford, IL",GRB,"Green Bay, WI"
RFD,"Rockford, IL",TUL,"Tulsa, OK"
RFD,"Rockford, IL",PDX,"Portland, OR"
RFD,"Rockford, IL",ANC,"Anchorage, AK"
RFD,"Rockford, IL",ONT,"Ontario, CA"
RFD,"Rockford, IL",DBQ,"Dubuque, IA"
RFD,"Rockford, IL",GPT,"Gulfport/Biloxi, MS"
RFD,"Rockford, IL",SLC,"Salt Lake City, UT"
RHI,"Rhinelander, WI",MKE,"Milwaukee, WI"
RHI,"Rhinelander, WI",MSP,"Minneapolis, MN"
RIC,"Richmond, VA",ORD,"Chicago, IL"
RIC,"Richmond, VA",EWR,"Newark, NJ"
RIC,"Richmond, VA",IAD,"Washington, DC"
RIC,"Richmond, VA",DTW,"Detroit, MI"
RIC,"Richmond, VA",LGA,"New York, NY"
RIC,"Richmond, VA",BOS,"Boston, MA"
RIC,"Richmond, VA",JFK,"New York, NY"
RIC,"Richmond, VA",CHO,"Charlottesville, VA"
RIC,"Richmond, VA",DTW,"Detroit, MI"
RIC,"Richmond, VA",DEN,"Denver, CO"
RIC,"Richmond, VA",ATL,"Atlanta, GA"
RIC,"Richmond, VA",MDW,"Chicago, IL"
RIC,"Richmond, VA",TPA,"Tampa, FL"
RIC,"Richmond, VA",DEN,"Denver, CO"
RIC,"Richmond, VA",ATL,"Atlanta, GA"
RIC,"Richmond, VA",MDW,"Chicago, IL"
RIC,"Richmond, VA",MCO,"Orlando, FL"
RIC,"Richmond, VA",ATL,"Atlanta, GA"
RIC,"Richmond, VA",MDW,"Chicago, IL"
RIC,"Richmond, VA",ORD,"Chicago, IL"
RIC,"Richmond, VA",DEN,"Denver, CO"
RIC,"Richmond, VA",EWR,"Newark, NJ"
RIC,"Richmond, VA",CLT,"Charlotte, NC"
RIC,"Richmond, VA",LGA,"New York, NY"
RIC,"Richmond, VA",BOS,"Boston, MA"
RIC,"Richmond, VA",JFK,"New York, NY"
RIC,"Richmond, VA",EWR,"Newark, NJ"
RIC,"Richmond, VA",ORD,"Chicago, IL"
RIC,"Richmond, VA",IAH,"Houston, TX"
RIC,"Richmond, VA",PLN,"Pellston, MI"
RIC,"Richmond, VA",TEB,"Teterboro, NJ"
RIC,"Richmond, VA",ORD,"Chicago, IL"
RIC,"Richmond, VA",PHL,"Philadelphia, PA"
RIC,"Richmond, VA",SFB,"Sanford, FL"
RIC,"Richmond, VA",PIE,"St. Petersburg, FL"
RIC,"Richmond, VA",SFB,"Sanford, FL"
RIC,"Richmond, VA",PIE,"St. Petersburg, FL"
RIC,"Richmond, VA",PGD,"Punta Gorda, FL"
RIC,"Richmond, VA",CLT,"Charlotte, NC"
RIC,"Richmond, VA",DFW,"Dallas/Fort Worth, TX"
RIC,"Richmond, VA",MIA,"Miami, FL"
RIC,"Richmond, VA",CLT,"Charlotte, NC"
RIC,"Richmond, VA",CLT,"Charlotte, NC"
RIC,"Richmond, VA",CLT,"Charlotte, NC"
RIC,"Richmond, VA",ORD,"Chicago, IL"
RIC,"Richmond, VA",ORD,"Chicago, IL"
RIC,"Richmond, VA",DEN,"Denver, CO"
RIC,"Richmond, VA",ORD,"Chicago, IL"
RIC,"Richmond, VA",DEN,"Denver, CO"
RIC,"Richmond, VA",ORD,"Chicago, IL"
RIC,"Richmond, VA",DEN,"Denver, CO"
RIC,"Richmond, VA",IAD,"Washington, DC"
RIC,"Richmond, VA",SDF,"Louisville, KY"
RIC,"Richmond, VA",ORF,"Norfolk, VA"
RIC,"Richmond, VA",PHL,"Philadelphia, PA"
RIC,"Richmond, VA",SDF,"Louisville, KY"
RIC,"Richmond, VA",ROA,"Roanoke, VA"
RIC,"Richmond, VA",SDF,"Louisville, KY"
RIC,"Richmond, VA",SDF,"Louisville, KY"
RIC,"Richmond, VA",STL,"St. Louis, MO"
RIC,"Richmond, VA",MWA,"Marion/Herrin, IL"
RIC,"Richmond, VA",ORF,"Norfolk, VA"
RIC,"Richmond, VA",MEM,"Memphis, TN"
RIC,"Richmond, VA",MEM,"Memphis, TN"
RIC,"Richmond, VA",SDF,"Louisville, KY"
RIC,"Richmond, VA",BAF,"Westfield, MA"
RIC,"Richmond, VA",AEX,"Alexandria, LA"
RIC,"Richmond, VA",DAY,"Dayton, OH"
RIC,"Richmond, VA",BAF,"Westfield, MA"
RIC,"Richmond, VA",CHO,"Charlottesville, VA"
RIC,"Richmond, VA",SCE,"State College, PA"
RIC,"Richmond, VA",ORF,"Norfolk, VA"
RIC,"Richmond, VA",PHL,"Philadelphia, PA"
RIC,"Richmond, VA",HPN,"White Plains, NY"
RIC,"Richmond, VA",SDF,"Louisville, KY"
RIC,"Richmond, VA",AEX,"Alexandria, LA"
RIC,"Richmond, VA",LAN,"Lansing, MI"
RIC,"Richmond, VA",CVG,"Cincinnati, OH"
RIC,"Richmond, VA",ROC,"Rochester, NY"
RIC,"Richmond, VA",FLL,"Fort Lauderdale, FL"
RIC,"Richmond, VA",MCO,"Orlando, FL"
RIC,"Richmond, VA",FLL,"Fort Lauderdale, FL"
RIC,"Richmond, VA",ATL,"Atlanta, GA"
RIC,"Richmond, VA",ATL,"Atlanta, GA"
RIC,"Richmond, VA",ORF,"Norfolk, VA"
RIC,"Richmond, VA",DCA,"Washington, DC"
RIC,"Richmond, VA",MCO,"Orlando, FL"
RIC,"Richmond, VA",MIA,"Miami, FL"
RIC,"Richmond, VA",FLL,"Fort Lauderdale, FL"
RIC,"Richmond, VA",BOS,"Boston, MA"
RIC,"Richmond, VA",RSW,"Fort Myers, FL"
RIC,"Richmond, VA",MCO,"Orlando, FL"
RIC,"Richmond, VA",ROA,"Roanoke, VA"
RIC,"Richmond, VA",DTW,"Detroit, MI"
RIC,"Richmond, VA",ORF,"Norfolk, VA"
RIC,"Richmond, VA",DTW,"Detroit, MI"
RIC,"Richmond, VA",ORD,"Chicago, IL"
RIC,"Richmond, VA",CLT,"Charlotte, NC"
RIC,"Richmond, VA",CLT,"Charlotte, NC"
RIC,"Richmond, VA",TPA,"Tampa, FL"
RIC,"Richmond, VA",MSY,"New Orleans, LA"
RIC,"Richmond, VA",CHS,"Charleston, SC"
RIC,"Richmond, VA",PBI,"West Palm Beach/Palm Beach, FL"
RIC,"Richmond, VA",TPA,"Tampa, FL"
RIC,"Richmond, VA",MSY,"New Orleans, LA"
RIC,"Richmond, VA",PHL,"Philadelphia, PA"
RIC,"Richmond, VA",GPT,"Gulfport/Biloxi, MS"
RIC,"Richmond, VA",LAL,"Lakeland, FL"
RIL,"Rifle, CO",VNY,"Van Nuys, CA"
RIL,"Rifle, CO",TEB,"Teterboro, NJ"
RIL,"Rifle, CO",VNY,"Van Nuys, CA"
RIL,"Rifle, CO",LAS,"Las Vegas, NV"
RIL,"Rifle, CO",PHL,"Philadelphia, PA"
RIL,"Rifle, CO",PNE,"Philadelphia, PA"
RIL,"Rifle, CO",SJC,"San Jose, CA"
RIL,"Rifle, CO",VNY,"Van Nuys, CA"
RIL,"Rifle, CO",MTJ,"Montrose/Delta, CO"
RIL,"Rifle, CO",DEN,"Denver, CO"
RIL,"Rifle, CO",UGN,"Waukegan, IL"
RIL,"Rifle, CO",HHR,"Hawthorne, CA"
RIV,"Riverside, CA",TCM,"Tacoma, WA"
RIV,"Riverside, CA",AFW,"Dallas/Fort Worth, TX"
RIV,"Riverside, CA",SKF,"San Antonio, TX"
RIV,"Riverside, CA",GRK,"Killeen, TX"
RIV,"Riverside, CA",ORD,"Chicago, IL"
RIV,"Riverside, CA",IAH,"Houston, TX"
RIV,"Riverside, CA",BWI,"Baltimore, MD"
RIV,"Riverside, CA",AFW,"Dallas/Fort Worth, TX"
RIV,"Riverside, CA",BNA,"Nashville, TN"
RIV,"Riverside, CA",SKF,"San Antonio, TX"
RIV,"Riverside, CA",ORD,"Chicago, IL"
RIV,"Riverside, CA",HNL,"Honolulu, HI"
RIW,"Riverton/Lander, WY",DEN,"Denver, CO"
RIW,"Riverton/Lander, WY",PSC,"Pasco/Kennewick/Richland, WA"
RIW,"Riverton/Lander, WY",BIS,"Bismarck/Mandan, ND"
RKD,"Rockland, ME",BOS,"Boston, MA"
RKD,"Rockland, ME",TEB,"Teterboro, NJ"
RKS,"Rock Springs, WY",CPR,"Casper, WY"
RKS,"Rock Springs, WY",DEN,"Denver, CO"
RME,"Rome, NY",AFW,"Dallas/Fort Worth, TX"
RME,"Rome, NY",TEB,"Teterboro, NJ"
RMP,"Rampart, AK",FAI,"Fairbanks, AK"
RMP,"Rampart, AK",FAI,"Fairbanks, AK"
RNO,"Reno, NV",LAS,"Las Vegas, NV"
RNO,"Reno, NV",BUR,"Burbank, CA"
RNO,"Reno, NV",SNA,"Santa Ana, CA"
RNO,"Reno, NV",SEA,"Seattle, WA"
RNO,"Reno, NV",SEA,"Seattle, WA"
RNO,"Reno, NV",SEA,"Seattle, WA"
RNO,"Reno, NV",SEA,"Seattle, WA"
RNO,"Reno, NV",PDX,"Portland, OR"
RNO,"Reno, NV",SEA,"Seattle, WA"
RNO,"Reno, NV",PDX,"Portland, OR"
RNO,"Reno, NV",LGB,"Long Beach, CA"
RNO,"Reno, NV",DEN,"Denver, CO"
RNO,"Reno, NV",LAS,"Las Vegas, NV"
RNO,"Reno, NV",OAK,"Oakland, CA"
RNO,"Reno, NV",SAN,"San Diego, CA"
RNO,"Reno, NV",LAX,"Los Angeles, CA"
RNO,"Reno, NV",SJC,"San Jose, CA"
RNO,"Reno, NV",BUR,"Burbank, CA"
RNO,"Reno, NV",DEN,"Denver, CO"
RNO,"Reno, NV",LAS,"Las Vegas, NV"
RNO,"Reno, NV",LAX,"Los Angeles, CA"
RNO,"Reno, NV",PHX,"Phoenix, AZ"
RNO,"Reno, NV",DEN,"Denver, CO"
RNO,"Reno, NV",IAH,"Houston, TX"
RNO,"Reno, NV",LAS,"Las Vegas, NV"
RNO,"Reno, NV",LAS,"Las Vegas, NV"
RNO,"Reno, NV",ELP,"El Paso, TX"
RNO,"Reno, NV",DFW,"Dallas/Fort Worth, TX"
RNO,"Reno, NV",DFW,"Dallas/Fort Worth, TX"
RNO,"Reno, NV",PHX,"Phoenix, AZ"
RNO,"Reno, NV",DFW,"Dallas/Fort Worth, TX"
RNO,"Reno, NV",PHX,"Phoenix, AZ"
RNO,"Reno, NV",PHX,"Phoenix, AZ"
RNO,"Reno, NV",AUS,"Austin, TX"
RNO,"Reno, NV",VNY,"Van Nuys, CA"
RNO,"Reno, NV",DEN,"Denver, CO"
RNO,"Reno, NV",IAH,"Houston, TX"
RNO,"Reno, NV",IAH,"Houston, TX"
RNO,"Reno, NV",DEN,"Denver, CO"
RNO,"Reno, NV",DEN,"Denver, CO"
RNO,"Reno, NV",SJC,"San Jose, CA"
RNO,"Reno, NV",ONT,"Ontario, CA"
RNO,"Reno, NV",SJC,"San Jose, CA"
RNO,"Reno, NV",SDF,"Louisville, KY"
RNO,"Reno, NV",ONT,"Ontario, CA"
RNO,"Reno, NV",MHR,"Sacramento, CA"
RNO,"Reno, NV",SDF,"Louisville, KY"
RNO,"Reno, NV",OAK,"Oakland, CA"
RNO,"Reno, NV",MEM,"Memphis, TN"
RNO,"Reno, NV",LAX,"Los Angeles, CA"
RNO,"Reno, NV",BOI,"Boise, ID"
RNO,"Reno, NV",OAK,"Oakland, CA"
RNO,"Reno, NV",IFP,"Bullhead City, AZ"
RNO,"Reno, NV",MEM,"Memphis, TN"
RNO,"Reno, NV",DSM,"Des Moines, IA"
RNO,"Reno, NV",COS,"Colorado Springs, CO"
RNO,"Reno, NV",CLE,"Cleveland, OH"
RNO,"Reno, NV",BFI,"Seattle, WA"
RNO,"Reno, NV",IFP,"Bullhead City, AZ"
RNO,"Reno, NV",PDX,"Portland, OR"
RNO,"Reno, NV",ABQ,"Albuquerque, NM"
RNO,"Reno, NV",MSY,"New Orleans, LA"
RNO,"Reno, NV",HRL,"Harlingen/San Benito, TX"
RNO,"Reno, NV",SHV,"Shreveport, LA"
RNO,"Reno, NV",CVG,"Cincinnati, OH"
RNO,"Reno, NV",PHX,"Phoenix, AZ"
RNO,"Reno, NV",SLC,"Salt Lake City, UT"
RNO,"Reno, NV",LAS,"Las Vegas, NV"
RNO,"Reno, NV",LAS,"Las Vegas, NV"
RNO,"Reno, NV",DEN,"Denver, CO"
RNO,"Reno, NV",LAS,"Las Vegas, NV"
RNO,"Reno, NV",SAN,"San Diego, CA"
RNO,"Reno, NV",LAX,"Los Angeles, CA"
RNO,"Reno, NV",PHX,"Phoenix, AZ"
RNO,"Reno, NV",LAX,"Los Angeles, CA"
RNO,"Reno, NV",JFK,"New York, NY"
RNO,"Reno, NV",JFK,"New York, NY"
RNO,"Reno, NV",SLC,"Salt Lake City, UT"
RNO,"Reno, NV",LAX,"Los Angeles, CA"
RNO,"Reno, NV",SFO,"San Francisco, CA"
RNO,"Reno, NV",LAX,"Los Angeles, CA"
RNO,"Reno, NV",SFO,"San Francisco, CA"
RNO,"Reno, NV",PHX,"Phoenix, AZ"
RNO,"Reno, NV",BFL,"Bakersfield, CA"
RNO,"Reno, NV",FAT,"Fresno, CA"
RNO,"Reno, NV",ONT,"Ontario, CA"
RNO,"Reno, NV",PSP,"Palm Springs, CA"
RNO,"Reno, NV",MFR,"Medford, OR"
RNO,"Reno, NV",GEG,"Spokane, WA"
RNO,"Reno, NV",EUG,"Eugene, OR"
RNO,"Reno, NV",RDM,"Bend/Redmond, OR"
RNO,"Reno, NV",PSC,"Pasco/Kennewick/Richland, WA"
RNO,"Reno, NV",ACV,"Arcata/Eureka, CA"
RNO,"Reno, NV",SNA,"Santa Ana, CA"
RNO,"Reno, NV",HHR,"Hawthorne, CA"
RNO,"Reno, NV",SQL,"San Carlos, CA"
ROA,"Roanoke, VA",ATL,"Atlanta, GA"
ROA,"Roanoke, VA",ATL,"Atlanta, GA"
ROA,"Roanoke, VA",ORD,"Chicago, IL"
ROA,"Roanoke, VA",CLT,"Charlotte, NC"
ROA,"Roanoke, VA",PHL,"Philadelphia, PA"
ROA,"Roanoke, VA",SFB,"Sanford, FL"
ROA,"Roanoke, VA",PIE,"St. Petersburg, FL"
ROA,"Roanoke, VA",SFB,"Sanford, FL"
ROA,"Roanoke, VA",PIE,"St. Petersburg, FL"
ROA,"Roanoke, VA",SDF,"Louisville, KY"
ROA,"Roanoke, VA",GSO,"Greensboro/High Point, NC"
ROA,"Roanoke, VA",RIC,"Richmond, VA"
ROA,"Roanoke, VA",SDF,"Louisville, KY"
ROA,"Roanoke, VA",BUF,"Buffalo, NY"
ROA,"Roanoke, VA",MEM,"Memphis, TN"
ROA,"Roanoke, VA",RDU,"Raleigh/Durham, NC"
ROA,"Roanoke, VA",TLH,"Tallahassee, FL"
ROA,"Roanoke, VA",RIC,"Richmond, VA"
ROA,"Roanoke, VA",SYR,"Syracuse, NY"
ROA,"Roanoke, VA",ATL,"Atlanta, GA"
ROA,"Roanoke, VA",ATL,"Atlanta, GA"
ROA,"Roanoke, VA",SYR,"Syracuse, NY"
ROA,"Roanoke, VA",RDU,"Raleigh/Durham, NC"
ROA,"Roanoke, VA",ORD,"Chicago, IL"
ROA,"Roanoke, VA",DSM,"Des Moines, IA"
ROA,"Roanoke, VA",LGA,"New York, NY"
ROA,"Roanoke, VA",IAD,"Washington, DC"
ROA,"Roanoke, VA",ATL,"Atlanta, GA"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",EWR,"Newark, NJ"
ROC,"Rochester, NY",IAD,"Washington, DC"
ROC,"Rochester, NY",CVG,"Cincinnati, OH"
ROC,"Rochester, NY",MDT,"Harrisburg, PA"
ROC,"Rochester, NY",BDL,"Hartford, CT"
ROC,"Rochester, NY",DTW,"Detroit, MI"
ROC,"Rochester, NY",LGA,"New York, NY"
ROC,"Rochester, NY",JFK,"New York, NY"
ROC,"Rochester, NY",DTW,"Detroit, MI"
ROC,"Rochester, NY",BWI,"Baltimore, MD"
ROC,"Rochester, NY",TPA,"Tampa, FL"
ROC,"Rochester, NY",BWI,"Baltimore, MD"
ROC,"Rochester, NY",RSW,"Fort Myers, FL"
ROC,"Rochester, NY",MCO,"Orlando, FL"
ROC,"Rochester, NY",BWI,"Baltimore, MD"
ROC,"Rochester, NY",CVG,"Cincinnati, OH"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",SFO,"San Francisco, CA"
ROC,"Rochester, NY",TEB,"Teterboro, NJ"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",CLT,"Charlotte, NC"
ROC,"Rochester, NY",PHL,"Philadelphia, PA"
ROC,"Rochester, NY",BOS,"Boston, MA"
ROC,"Rochester, NY",ALB,"Albany, NY"
ROC,"Rochester, NY",SFB,"Sanford, FL"
ROC,"Rochester, NY",SRQ,"Sarasota/Bradenton, FL"
ROC,"Rochester, NY",PGD,"Punta Gorda, FL"
ROC,"Rochester, NY",CLT,"Charlotte, NC"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",MIA,"Miami, FL"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",IAD,"Washington, DC"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",IAD,"Washington, DC"
ROC,"Rochester, NY",EWR,"Newark, NJ"
ROC,"Rochester, NY",MEM,"Memphis, TN"
ROC,"Rochester, NY",IND,"Indianapolis, IN"
ROC,"Rochester, NY",LCK,"Columbus, OH"
ROC,"Rochester, NY",ELM,"Elmira/Corning, NY"
ROC,"Rochester, NY",IND,"Indianapolis, IN"
ROC,"Rochester, NY",CVG,"Cincinnati, OH"
ROC,"Rochester, NY",ATL,"Atlanta, GA"
ROC,"Rochester, NY",ATL,"Atlanta, GA"
ROC,"Rochester, NY",TPA,"Tampa, FL"
ROC,"Rochester, NY",MCO,"Orlando, FL"
ROC,"Rochester, NY",TPA,"Tampa, FL"
ROC,"Rochester, NY",FLL,"Fort Lauderdale, FL"
ROC,"Rochester, NY",MCO,"Orlando, FL"
ROC,"Rochester, NY",BOS,"Boston, MA"
ROC,"Rochester, NY",JFK,"New York, NY"
ROC,"Rochester, NY",DTW,"Detroit, MI"
ROC,"Rochester, NY",MKE,"Milwaukee, WI"
ROC,"Rochester, NY",DTW,"Detroit, MI"
ROC,"Rochester, NY",ORD,"Chicago, IL"
ROC,"Rochester, NY",OMA,"Omaha, NE"
ROC,"Rochester, NY",CLT,"Charlotte, NC"
ROC,"Rochester, NY",DCA,"Washington, DC"
ROC,"Rochester, NY",DCA,"Washington, DC"
ROC,"Rochester, NY",IAD,"Washington, DC"
ROC,"Rochester, NY",IAD,"Washington, DC"
ROP,"Rota, TT",SPN,"Saipan, TT"
ROP,"Rota, TT",TIQ,"Tinian, TT"
ROP,"Rota, TT",SPN,"Saipan, TT"
ROP,"Rota, TT",GUM,"Guam, TT"
ROP,"Rota, TT",TIQ,"Tinian, TT"
ROP,"Rota, TT",SPN,"Saipan, TT"
ROP,"Rota, TT",GUM,"Guam, TT"
ROP,"Rota, TT",SPN,"Saipan, TT"
ROP,"Rota, TT",GUM,"Guam, TT"
ROW,"Roswell, NM",DFW,"Dallas/Fort Worth, TX"
ROW,"Roswell, NM",LBB,"Lubbock, TX"
ROW,"Roswell, NM",IAH,"Houston, TX"
ROW,"Roswell, NM",ELP,"El Paso, TX"
ROW,"Roswell, NM",HOB,"Hobbs, NM"
ROW,"Roswell, NM",DFW,"Dallas/Fort Worth, TX"
ROW,"Roswell, NM",PHX,"Phoenix, AZ"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",KWT,"Kwethluk, AK"
RSH,"Russian Mission, AK",MLL,"Marshall, AK"
RSH,"Russian Mission, AK",MOU,"Mountain Village, AK"
RSH,"Russian Mission, AK",PQS,"Pilot Station, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",KSM,"St. Mary's, AK"
RSH,"Russian Mission, AK",PQS,"Pilot Station, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",MOU,"Mountain Village, AK"
RSH,"Russian Mission, AK",ANI,"Aniak, AK"
RSH,"Russian Mission, AK",KLG,"Kalskag, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",ANI,"Aniak, AK"
RSH,"Russian Mission, AK",ANI,"Aniak, AK"
RSH,"Russian Mission, AK",ANI,"Aniak, AK"
RSH,"Russian Mission, AK",UNK,"Unalakleet, AK"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",ORD,"Chicago, IL"
RST,"Rochester, MN",ORD,"Chicago, IL"
RST,"Rochester, MN",MEM,"Memphis, TN"
RST,"Rochester, MN",IND,"Indianapolis, IN"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",ORD,"Chicago, IL"
RST,"Rochester, MN",PHX,"Phoenix, AZ"
